time,x,y,z
1572434344926,-0.17567444,-5.5859833,-1.6821593999999997
1572434345132,-0.70240784,-4.4559326,-1.2847137
1572434345132,-1.2099761999999998,-3.6610565000000004,-1.1171265
1572434345132,-1.4062958,-2.90448,-0.6382904
1572434345132,-1.4302368,-1.745697,0.6114807
1572434345132,-0.56832886,-0.6156311,0.5252991
1572434345132,0.5713196,-1.1184082,1.1956787
1572434345132,2.8745422,-2.856598,-0.5664520000000001
1572434345133,18.767242,-7.8509063999999995,-7.863983
1572434345133,20.294739,-33.99559,-1.6630096
1572434345133,1.1171875,-41.88687,-5.4171143
1572434345354,-1.2387085,-10.743103,-5.7139893
1572434345354,2.2472534,-0.079330444,8.114914
1572434345354,0.7915802,0.42823792,3.8628082000000004
1572434345354,-2.929016,-3.2588196,-4.425918599999999
1572434345355,-3.9776763999999996,-12.237076,1.8229523
1572434345355,-3.1492767,-17.322372,3.6425476000000003
1572434345355,1.2608489999999999,-16.230605999999998,1.6505737
1572434345356,1.4427948,-10.642548,1.7223968999999997
1572434345356,-0.43904114,-7.755142,2.4837493999999998
1572434345356,-0.23793029999999998,-6.4239654999999996,2.2108154
1572434345562,0.58088684,-5.6338805999999995,0.89878845
1572434345562,1.0645142,-7.2858734,-0.34140015
1572434345563,0.82510376,-9.809357,-0.15943909
1572434345563,0.2935791,-10.283417,0.18052673
1572434345563,-0.32411194,-9.119827,0.11828613
1572434345563,-0.6976166,-7.558807400000001,-0.030151367000000002
1572434345563,-0.5539550999999999,-6.7016907,0.041671753
1572434345563,-0.05117798,-6.8980103,0.41036987
1572434345563,0.45639038,-7.817383,1.0376587
1572434345563,1.0693053999999997,-8.535645,1.7271881000000002
1572434345786,1.2129517,-9.531630999999999,1.8660431
1572434345786,0.8203125,-11.145325,2.0192718999999997
1572434345787,-0.027236938,-12.562698,1.5356445
1572434345787,-0.7119751,-13.041534,-0.63349915
1572434345787,-0.17567444,-11.988083,-0.52815247
1572434345787,-0.13737488,-10.460587,1.3776398
1572434345787,-0.30496216,-9.723175,2.2826385
1572434345788,-0.45819092,-10.422272,2.1006775
1572434345788,-0.8460540999999999,-13.223495499999999,1.5787506000000002
1572434345788,0.45159912,-15.809235000000001,1.9282990000000002
1572434345788,0.8634033000000001,-14.396652,0.056030273
1572434345788,-0.05117798,-12.864365,-3.0229034
1572434345788,-2.1772308,-14.075821,-5.742721599999999
1572434345788,-2.4453888,-13.328842000000002,-8.352402
1572434346009,0.82510376,-12.198775999999999,-7.1936035
1572434346009,2.6063842999999998,-12.720703,-5.153747599999999
1572434346009,2.060501,-12.596207000000001,-1.1697998
1572434346011,0.379776,-10.441436999999999,5.237091
1572434346011,-2.6177672999999997,-10.642548,7.0135803
1572434346011,-5.375885,-12.380737,4.269821
1572434346011,-5.854721,-10.719161999999999,2.8285217
1572434346011,-3.8675385,-8.3776245,-0.42759705
1572434346011,2.9463654,-9.670502,-10.665207
1572434346011,2.9607238999999996,-10.790985000000001,-2.5919494999999997
1572434346228,0.011062622,-10.465378,3.1732788
1572434346228,-0.9753417999999999,-8.607467999999999,1.0376587
1572434346228,-1.8995056000000001,-7.530075,0.14222717
1572434346230,-3.1492767,-7.654586999999999,0.38642883
1572434346230,-2.1724396,-7.5348663,-0.0014343262
1572434346230,-0.8077545,-6.2946777,-1.1937408
1572434346230,-1.0663147,-4.8773040000000005,-1.8018646
1572434346230,-1.5643158000000001,-3.2540436,-0.9255829
1572434346230,-1.3584136999999998,-2.0377808,-0.27915955
1572434346230,-0.70240784,-0.93644714,0.16616821
1572434346452,0.64793396,0.0020751953,0.6114807
1572434346452,1.8210906999999998,-0.27565002,0.91793823
1572434346452,2.1562805,-2.0760956000000004,-1.289505
1572434346453,5.6949005,-4.0536957000000005,-4.6126556
1572434346453,12.78653,-10.154129,-3.2623290000000003
1572434346453,9.15213,-33.377884,-1.9215851000000002
1572434346453,5.412383999999999,-37.634766,-2.8409576000000003
1572434346453,2.735672,-10.283417,-3.4969635
1572434346453,0.90171814,-0.39535522,3.4270629999999995
1572434346453,-0.9944915999999999,-0.25170898,2.7662659
1572434346672,-3.0535126,-3.426422,-1.3661193999999999
1572434346673,-4.633682299999999,-11.983292,-0.006210327
1572434346673,-3.7478333,-17.236176,1.2866516000000001
1572434346675,-0.6497345,-15.775711,0.9945526
1572434346676,0.06373596,-10.565933,2.0144957999999997
1572434346676,-0.32411194,-7.9945526,2.3257293999999997
1572434346676,0.4372406,-7.0751800000000005,1.7223968999999997
1572434346676,0.9878998,-6.4957886,0.74076843
1572434346676,0.537796,-7.343338,0.41036987
1572434346676,0.16429138,-9.177292,0.7838745
1572434346676,-0.07991028,-10.326508,1.0185089
1572434346676,0.41329956,-10.206802,1.3441162
1572434346676,0.82510376,-8.573959,1.0568084999999998
1572434346678,0.6048279000000001,-6.969833400000001,0.17095947
1572434346893,0.09246826,-6.917160000000001,-0.5329437
1572434346893,0.2935791,-8.482971000000001,0.28108215
1572434346893,0.8394623,-9.996108999999999,1.5452270000000001
1572434346893,0.8203125,-10.996887,2.062378
1572434346893,-0.19483948,-11.341644,1.4111481000000001
1572434346893,-1.6888123,-10.786194,0.23320007
1572434346893,-2.1724396,-10.623383,-0.21690369
1572434346894,-0.9657593000000001,-10.652115,-0.21690369
1572434346894,1.1459198,-10.862808,-0.54730225
1572434346896,3.2240906000000003,-12.222717,0.15658570000000002
1572434347110,4.8282013,-14.296097,1.5212860000000001
1572434347110,4.938339,-15.488403,1.7080383000000001
1572434347110,0.9208679,-13.764586999999999,-0.61912537
1572434347110,-2.5124207000000003,-13.328842000000002,-5.211212000000001
1572434347110,-1.4877014,-14.837189000000002,-8.797729499999999
